contract_no,claim_seq,item_no,description_ar_snapshot,unit_snapshot,unit_price_snapshot,contractual_qty_snapshot,prev_progress,curr_progress,cumulative_qty,period_amount,progress_pct,source_sheet,source_row,source_file,extraction_method,confidence_level,data_quality_notes
CMH_01-C01,7,289,توريد وتركيب وتوصيل وإختبار وفحص اجهزة الإنارة ويشمل اللمبات وأقواس التركيب وحبال التعليق وقطع الأكسسوار و ايضا نقاط الانارة متضمنة مواسير/أقنية قاسية عالية التحمل PVC  أوEMT وعلب ذات أسلاك لاتقل عن 0.4 مم2 لنقطة الإنارة وتوصيل أطراف أسلاك التأريض،وكل الأعمال المساعدة كما هو محدد وموضح في المخططات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها  علما بان البند يشمل جميع الوصلات و الاسلاك و الكابلات اللازمة لنهو العمل  بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف . Type LB2,عدد,13800.0,14.0,0.0,4.0,4.0,55200.0,28.57142857142857,بنود المطالبات,274,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,7,290,توريد وتركيب وتوصيل وإختبار وفحص اجهزة الإنارة ويشمل اللمبات وأقواس التركيب وحبال التعليق وقطع الأكسسوار و ايضا نقاط الانارة متضمنة مواسير/أقنية قاسية عالية التحمل PVC  أوEMT وعلب ذات أسلاك لاتقل عن 0.4 مم2 لنقطة الإنارة وتوصيل أطراف أسلاك التأريض،وكل الأعمال المساعدة كما هو محدد وموضح في المخططات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها  علما بان البند يشمل جميع الوصلات و الاسلاك و الكابلات اللازمة لنهو العمل  بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف . Type LB3,عدد,900.0,237.0,0.0,18.0,18.0,16200.0,7.59493670886076,بنود المطالبات,275,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,7,291,توريد وتركيب وتوصيل وإختبار وفحص اجهزة الإنارة ويشمل اللمبات وأقواس التركيب وحبال التعليق وقطع الأكسسوار و ايضا نقاط الانارة متضمنة مواسير/أقنية قاسية عالية التحمل PVC  أوEMT وعلب ذات أسلاك لاتقل عن 0.4 مم2 لنقطة الإنارة وتوصيل أطراف أسلاك التأريض،وكل الأعمال المساعدة كما هو محدد وموضح في المخططات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها  علما بان البند يشمل جميع الوصلات و الاسلاك و الكابلات اللازمة لنهو العمل  بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف .Type LB4,عدد,1104.0,132.0,10.0,8.0,18.0,8832.0,13.636363636363635,بنود المطالبات,276,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,7,295,توريد وتركيب وتوصيل وإختبار وفحص اجهزة الإنارة ويشمل اللمبات وأقواس التركيب وحبال التعليق وقطع الأكسسوار و ايضا نقاط الانارة متضمنة مواسير/أقنية قاسية عالية التحمل PVC  أوEMT وعلب ذات أسلاك لاتقل عن 0.4 مم2 لنقطة الإنارة وتوصيل أطراف أسلاك التأريض،وكل الأعمال المساعدة كما هو محدد وموضح في المخططات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها  علما بان البند يشمل جميع الوصلات و الاسلاك و الكابلات اللازمة لنهو العمل  بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف .Type ES-1,عدد,360.0,430.0,28.0,21.0,49.0,7560.0,11.395348837209303,بنود المطالبات,277,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,7,306,توريد وتركيب وتوصيل واختبار مفاتيح التحكم بالإنارة / أزرار كبس 10 أمبير، 230 فولت، وتشمل كل المواسير معزولة ب  PVC وأسلاك نحاس  0.4 مم2 حتى وحدات الانارة حسب الموضح على المخططات وحسب المواصفات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف .مفتاح ثنائي ، ثنائي الكباّس، 10 أمبير,عدد,216.0,66.0,6.0,1.0,7.0,216.0,10.606060606060606,بنود المطالبات,278,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,7,309, كاشف انذار دخان من النوع المعنون طبقا للمخططات  ومواصفات المشروع,عدد,276.0,715.0,68.0,6.0,74.0,1656.0,10.34965034965035,بنود المطالبات,279,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,7,311, وحدة إنذار حريق يدوية من النوع المعنون طبقا للمخططات  ومواصفات المشروع,عدد,384.0,54.0,2.0,1.0,3.0,384.0,5.555555555555555,بنود المطالبات,280,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,7,313,وحدة تحكم  )Control module( من النوع المعنون طبقا للمخططات  ومواصفات المشروع,عدد,420.0,69.0,0.0,10.0,10.0,4200.0,14.492753623188406,بنود المطالبات,281,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,7,314,وحدة جرس إنذار حريق داخلى طبقا للمخططات  ومواصفات المشروع,عدد,576.0,24.0,2.0,1.0,3.0,576.0,12.5,بنود المطالبات,282,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,7,316,وحدات لاسلكية لتوفير خدمة شبكة المعلومات )Wireless Access Points(,عدد,1080.0,181.0,16.0,8.0,24.0,8640.0,13.259668508287293,بنود المطالبات,283,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,7,317,عن طريق مقاول متخصص ذو خبرة كبيرة في هذا المجال ويقدم للاعتماد من إدارة الـ IT بالوزارة و يربط النظام مع الانظمة المعنية بالتحكم و الموازنة و يشمل البند جميع الوصلات و الكابلات و غيرها من المتطلبات الخاصة بنهو النظام كاملا توريد وتركيب واختبارنقاط كاميرا مراقبة داخلية سقفية و جميع ما يلزم من توصيلات و تركيبات و خلافة  لنهو النظام .,عدد,2640.0,258.0,27.0,17.0,44.0,44880.0,17.05426356589147,بنود المطالبات,284,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,7,324,"توريد وتركيب وإختبار نظام النداء الصوتي العام يتضمن كافة الكابالت و المواسير و العلب و النهايات مع كامل اكسسوارات التركيب الالزمة وتشغيل تجهيزات الصوت و تركيب المعدات الرئيسية بغرفة التحكم حسب المخططات و المواصفات وتعليمات الشركة المصنعة مشتمال على كل ما يلزم التمام العمل
و ربطه مع نظام الحريق و ادارة المبنى و يتكون من االتي -:
سماعة سقفية 6 وات
",عدد,420.0,252.0,20.0,14.0,34.0,5880.0,13.492063492063492,بنود المطالبات,285,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
