contract_no,item_no,description_ar,description,discipline,unit,unit_price,contractual_qty,item_total,progress_model,progress_model_source_ar,item_code,discipline_code,item_kind,source_sheet,source_row,source_file,extraction_method,confidence_level,data_quality_notes
CMH_01-C01,117,300-Ref drawing: 07-MRA-DD-(as per floor number)-ARرولات السجاد 08-CR لمنطقة انتظار كبار الشخصيات في الدور السادس,,معماري,م²,156.0,37.0,5772.0,percentage,نسبة مئوية,CMH_01-A-117,A,مقاولات,بنود العقد,119,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,118,300-Ref drawing: 07-MRA-DD-(as per floor number)-ARرولات السجاد 09-CR  لمكتب معالي الوزير، السكرتاريا ومنطقة الانتظار,,معماري,م²,228.0,203.0,46284.0,percentage,نسبة مئوية,CMH_01-A-118,A,مقاولات,بنود العقد,120,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,119,300-Ref drawing: 07-MRA-DD-(as per floor number)-ARرولات السجاد 10-CR  لغرفة اللاونج في منطقة التنفيذين في الدور السادس,,معماري,م²,156.0,18.0,2808.0,percentage,نسبة مئوية,CMH_01-A-119,A,مقاولات,بنود العقد,121,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,120,بلاط laminated HDF باركيه01-PQ  لمركز الأعمال والفناء الوسطي,,معماري,م²,156.0,178.0,27768.0,percentage,نسبة مئوية,CMH_01-A-120,A,مقاولات,بنود العقد,122,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,121,عمل صبة خرسانية من السرك سماكة 10 سم مع طبقة واحدة من شبك الحديد قطر 6مم. على أن تكون طبقة التشطيب النهائية بلون رمادي غامق على شكل الأسطح الاسمنتية  بحسب اللون والملمس المعتمد. ,,معماري,م²,72.0,110.0,7920.0,percentage,نسبة مئوية,CMH_01-A-121,A,مقاولات,بنود العقد,123,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,122,عمل صبة خرسانية من السرك سماكة 10 سم مع طبقة واحدة من شبك الحديد قطر 6مم. على أن تكون طبقة التشطيب النهائية بلون رمادي فاتح على شكل الأسطح الاسمنتية  بحسب اللون والملمس المعتمد وبحسب تعليمات المهندس المشرف.,,معماري,م²,72.0,160.0,11520.0,percentage,نسبة مئوية,CMH_01-A-122,A,مقاولات,بنود العقد,124,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,123,حجر جرانيت اسود مع تشكيلات مثلثات من لون فاتح للنافورة الداخلية   01-ST حسب الموضح بالمخطط ,,معماري,م²,120.0,170.0,20400.0,percentage,نسبة مئوية,CMH_01-A-123,A,مقاولات,بنود العقد,125,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,124,300-Ref. Drawings: 07-MRA-DD-(as per floor number)-AR حجر رياض ابيض كإطار حول الجلسات في الفناء الوسطي الاساسي 02-ST,,معماري,م²,180.0,118.0,21240.0,percentage,نسبة مئوية,CMH_01-A-124,A,مقاولات,بنود العقد,126,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,125,دهان بلون رمادي بيج على الألواح الجبسية والألواح الاسمنتية 100-WPF,,معماري,م²,25.2,12700.0,320040.0,percentage,نسبة مئوية,CMH_01-A-125,A,مقاولات,بنود العقد,127,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,126,دهان بلون رمادي خشن على هيئة الاسطح الاسمنتية مع غرووف  على الأعمدة,,معماري,م²,30.0,2288.0,68640.0,percentage,نسبة مئوية,CMH_01-A-126,A,مقاولات,بنود العقد,128,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,127,دهان لجدران وأسقف السلالم والجدران الداخلية بالمبنى.,,معماري,م²,30.0,6173.0,185190.0,percentage,نسبة مئوية,CMH_01-A-127,A,مقاولات,بنود العقد,129,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,128,.دهان بلون رمادي اسمنتي على الألواح الجبسية والألواح الاسمنتية 200-WPF,,معماري,م²,30.0,2088.0,62640.0,percentage,نسبة مئوية,CMH_01-A-128,A,مقاولات,بنود العقد,130,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,129,.دهان بلون رمادي فاتح  على الألواح الجبسية والألواح الاسمنتية 300-WPF,,معماري,م²,30.0,174.0,5220.0,percentage,نسبة مئوية,CMH_01-A-129,A,مقاولات,بنود العقد,131,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,130,.دهان بلون اصفر خردلي  على الألواح الجبسية والألواح الاسمنتية 400-WPF,,معماري,م²,24.0,30.0,720.0,percentage,نسبة مئوية,CMH_01-A-130,A,مقاولات,بنود العقد,132,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,131,.دهان بلون ازرق أخضر  على الألواح الجبسية والألواح الاسمنتية 500-WPF,,معماري,م²,24.0,23.0,552.0,percentage,نسبة مئوية,CMH_01-A-131,A,مقاولات,بنود العقد,133,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,132,.دهان بلون رمادي خشن على هيئة الاسطح الاسمنتية مع تجويف  على جدار البلوك 600-WPF,,معماري,م²,24.0,32.0,768.0,percentage,نسبة مئوية,CMH_01-A-132,A,مقاولات,بنود العقد,134,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,133,تحضير وتنفيذ وعمل دهان عالي الجودة للأسقف الجبسية يشمل الوجه التحضيرى أساس ومعالجة الفواصل  بالمعجـون والشاش والمواد المخصص لتسكير فواصل الالواح الجبسية والاسمنتية وان يكون نوع  دهان  بلون ابيض,,معماري,م²,24.0,25559.0,613416.0,percentage,نسبة مئوية,CMH_01-A-133,A,مقاولات,بنود العقد,135,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,134,تحضير وتنفيذ وعمل دهان عالي الجودة للأسقف الجبسية يشمل الوجه التحضيرى أساس ومعالجة الفواصل  بالمعجـون والشاش والمواد المخصص لتسكير فواصل الالواح الجبسية والاسمنتية وان يكون نوع دهان  بلون اصفر خردلي,,معماري,م²,24.0,9.0,216.0,percentage,نسبة مئوية,CMH_01-A-134,A,مقاولات,بنود العقد,136,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,135,تحضير وتنفيذ وعمل دهان عالي الجودة للأسقف الجبسية يشمل الوجه التحضيرى أساس ومعالجة الفواصل  بالمعجـون والشاش والمواد المخصص لتسكير فواصل الالواح الجبسية والاسمنتية وان يكون نوع دهان  بلون ازرق تيل,,معماري,م²,24.0,3.0,72.0,percentage,نسبة مئوية,CMH_01-A-135,A,مقاولات,بنود العقد,137,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,136,تحضير وتنفيذ وعمل دهان عالي الجودة للأسقف الجبسية يشمل الوجه التحضيرى أساس ومعالجة الفواصل  بالمعجـون والشاش والمواد المخصص لتسكير فواصل الالواح الجبسية والاسمنتية وان يكون نوع دهان  بلون ازرق فاتح,,معماري,م²,20.0,4.0,80.0,percentage,نسبة مئوية,CMH_01-A-136,A,مقاولات,بنود العقد,138,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,137,بالمتر المسطح عمل دهان اكريليك مائي مرن عالي المتانة علي الاسطح الخرسانية وعلى الجدران  الظاهرة على السقف المفتوح  وكل التجهيزات الخاصة بالأعمال الميكانيكية والكهربائية باستثناء نظام الحريق. يشمل الوجه التحضيرى أساس  ثم  الدهان وجهين باللون المطلوب  مع نظافة الاسطح وازالة اى بروز بالخرسانات بالسقف ويتم التنفيذ طبقا للمخططات والمواصفاتة الفنية وعلي حسب تعليمات المهندس المشرف. دهان  بلون اسود,,معماري,م²,30.0,9442.0,283260.0,percentage,نسبة مئوية,CMH_01-A-137,A,مقاولات,بنود العقد,139,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,138,بالمتر المسطح عمل دهان اكريليك مائي مرن عالي المتانة علي الاسطح الخرسانية وعلى الجدران  الظاهرة على السقف المفتوح  وكل التجهيزات الخاصة بالأعمال الميكانيكية والكهربائية باستثناء نظام الحريق. يشمل الوجه التحضيرى أساس  ثم  الدهان وجهين باللون المطلوب  مع نظافة الاسطح وازالة اى بروز بالخرسانات بالسقف ويتم التنفيذ طبقا للمخططات والمواصفاتة الفنية وعلي حسب تعليمات المهندس المشرف.  دهان رمادي غامق,,معماري,م²,30.0,835.0,25050.0,percentage,نسبة مئوية,CMH_01-A-138,A,مقاولات,بنود العقد,140,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,139,معالجة و دهان سقف الفناء الوسطى والبند يشمل أعمال ترميم  ودهان الألواح الجبسية مع تغيير التالف منها وفك ألواح التغطية الشفافة )ألواح اللكسان( الحالية وتوريد وتركيب ألواح جديدة ومحمل على البند فك وحدات الانارة الحالية وتوريد وتركيب ،حدات إنارة جديدة مناسبة على ان يقدم المقاول مقترح كامل لطريقة التنفيذ وعينات المواد للاعتماد من المهندس المشرف  قبل البدء بالاعمال والسعر يشمل كافة المواد والاعمال اللازمة لتنفيذ البند طبقاً لتوصيات المهندس المشرف,,معماري,م²,30.0,680.0,20400.0,percentage,نسبة مئوية,CMH_01-A-139,A,مقاولات,بنود العقد,141,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,140,توريد وتثبيت ورق جدران عالي الجودة على الألواح الجبسية بعد تأسيس الجدران واغلاق الفواصل والفتحات وتاسيس الجدار بدهان مناسب لاعمال ورق الجدران  حسب النوع . في منطقة التنفيذيين ومكتب مدير مكتب معالي الوزير في الدور السادس  ويتم التنفيذ طبقا للمخططات والمواصفات الفنية وبحسب تعليمات المهندس المشرف.,,معماري,م²,72.0,758.0,54576.0,percentage,نسبة مئوية,CMH_01-A-140,A,مقاولات,بنود العقد,142,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,141,جهاز تجفيف للأيدي كهربائي,,معماري,عدد,990.0,47.0,46530.0,percentage,نسبة مئوية,CMH_01-A-141,A,مقاولات,بنود العقد,143,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,142,جهاز مناديل كهربائي,,معماري,عدد,900.0,47.0,42300.0,percentage,نسبة مئوية,CMH_01-A-142,A,مقاولات,بنود العقد,144,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,143,موزع صابون سائل,,معماري,عدد,192.0,115.0,22080.0,percentage,نسبة مئوية,CMH_01-A-143,A,مقاولات,بنود العقد,145,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,144,حاملة لفة ورق توليت,,معماري,عدد,192.0,138.0,26496.0,percentage,نسبة مئوية,CMH_01-A-144,A,مقاولات,بنود العقد,146,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,145,مقابض لذوي الاحتياجات الخاصة  مكونه من مقبض خلفي 900 مم,,معماري,عدد,720.0,23.0,16560.0,percentage,نسبة مئوية,CMH_01-A-145,A,مقاولات,بنود العقد,147,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,146,مقابض لذوي الاحتياجات الخاصة   مكونه من مقبض جانبي1100 مم,,معماري,عدد,840.0,23.0,19320.0,percentage,نسبة مئوية,CMH_01-A-146,A,مقاولات,بنود العقد,148,CMH_01_SMART.xlsx,sheet بنود العقد,high,
